id,speaker_id,article_id,gender,age,race,education,income,O,C,E,A,N,iri.perspective,iri.distress,iri.fantasy,iri.concern,text,z.iri.perspective,z.iri.distress,z.iri.fantasy,z.iri.concern,c.iri.perspective,c.iri.distress,c.iri.fantasy,c.iri.concern,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji,empathy.low_empathy,empathy.high_empathy,empathy.low_distress,empathy.high_distress,nrc.anger,nrc.anticipation,nrc.disgust,nrc.fear,nrc.joy,nrc.negative,nrc.positive,nrc.sadness,nrc.surprise,nrc.trust
0,0,273,2,26,1,6,65000,6.5,6.0,6.0,7.0,6.0,4.429,1.429,2.857,4.571,"Hey, Did you see the article about the most police arresting all the rioters over the North Dakota pipeline. I don't really feel guilt about it. I think they broke the law and they got what was coming to them. You are free to make your on choice but you are not free of the consequences that come with those choices",0.6918162939739291,-1.441605865,-0.579330159,0.9170520748639004,y,n,n,y,1,61,50.51,76.91,92.94,6.23,15.25,9.84,91.8,78.69,60.66,21.31,14.75,3.28,0.0,6.56,0.0,4.92,6.56,18.03,9.84,0.0,13.11,6.56,4.92,3.28,3.28,19.67,6.56,3.28,3.28,0.0,0.0,3.28,19.67,1.64,18.03,8.2,3.28,0.0,3.28,3.28,4.92,0.0,8.2,3.28,4.92,3.28,0.0,3.28,0.0,0.0,3.28,0.0,13.11,1.64,0.0,0.0,0.0,0.0,1.64,11.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,1.64,0.0,9.84,8.2,0.0,3.28,6.56,1.64,0.0,0.0,0.0,4.92,6.56,0.0,1.64,1.64,0.0,0.0,0.0,8.2,4.92,1.64,0.0,0.0,1.64,0.0,0,3.4754098360655736,3.262295081967213,6.065573770491803,0.6721311475409836,0.08196721311475409,0.03278688524590164,0.01639344262295082,0.08196721311475409,0.01639344262295082,0.13114754098360656,0.14754098360655737,0.04918032786885246,0.01639344262295082,0.08196721311475409
1,0,395,2,26,1,6,65000,6.5,6.0,6.0,7.0,6.0,4.429,1.429,2.857,4.571,"Hey did you  hear about that murder suicide that happened the other day? He shares the name as the school principals at the twins school, I really hope there is no correlation.  Its really scarey to think you really never know someone. I wonder somedays if my husband will snap on me. I can be a pain in the butt but he works alot and you never know what the future holds",0.6918162939739291,-1.441605865,-0.579330159,0.9170520748639004,y,n,n,y,1,72,19.76,48.31,59.49,7.66,14.4,9.72,94.44,79.17,62.5,20.83,13.89,6.94,0.0,4.17,2.78,0.0,6.94,19.44,11.11,0.0,8.33,6.94,9.72,5.56,4.17,19.44,2.78,4.17,2.78,1.39,1.39,0.0,23.61,4.17,19.44,5.56,1.39,2.78,5.56,4.17,4.17,0.0,4.17,1.39,2.78,2.78,1.39,1.39,0.0,0.0,0.0,0.0,16.67,4.17,0.0,0.0,1.39,0.0,1.39,12.5,1.39,0.0,0.0,4.17,0.0,0.0,0.0,0.0,4.17,0.0,0.0,4.17,0.0,0.0,5.56,2.78,1.39,0.0,1.39,0.0,0.0,0.0,2.78,0.0,1.39,0.0,0.0,0.0,0.0,0.0,1.39,1.39,8.33,5.56,0.0,0.0,2.78,0.0,1.39,1.39,5.56,2.78,5.56,4.17,1.39,1.39,0.0,0.0,0.0,6.94,4.17,1.39,1.39,0.0,0.0,0.0,0,3.9444444444444446,2.8472222222222223,6.125,0.6666666666666666,0.08333333333333333,0.06944444444444445,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.125,0.18055555555555555,0.06944444444444445,0.05555555555555555,0.1527777777777778
2,1,9,1,30,1,2,55000,5.0,6.5,5.0,6.0,7.0,3.286,1.286,2.714,3.714,"i think it's a terrible thing,also quite scary because there is really no warning system that could detect an earthquake of that caliber.i sure hope that scientist are able to develop an accurate early detection system.it could save 1000's of lives.i honestly don't know how people are able to live in earthquake prone areas,the thought of at any minute the ""big one"" can strike and just totally upturn your life(if your lucky!) is terrifying to me.",-0.880008259,-1.621555164,-0.778656857,-0.031763596,n,n,n,n,1,82,24.62,21.1,19.67,3.01,41.0,17.07,89.02,74.39,56.1,14.63,7.32,4.88,0.0,2.44,0.0,0.0,7.32,15.85,6.1,2.44,9.76,10.98,8.54,4.88,2.44,18.29,9.76,3.66,3.66,0.0,2.44,1.22,19.51,1.22,18.29,4.88,2.44,4.88,4.88,3.66,1.22,0.0,7.32,2.44,4.88,4.88,1.22,3.66,2.44,0.0,0.0,0.0,4.88,1.22,0.0,0.0,0.0,0.0,1.22,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,1.22,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,2.44,1.22,9.76,8.54,3.66,0.0,4.88,0.0,0.0,0.0,2.44,0.0,9.76,1.22,0.0,0.0,0.0,0.0,0.0,17.07,4.88,2.44,0.0,1.22,3.66,4.88,0,4.2631578947368425,3.3947368421052637,6.842105263157895,0.8157894736842105,0.09210526315789473,0.10526315789473684,0.06578947368421052,0.15789473684210525,0.09210526315789473,0.15789473684210525,0.23684210526315788,0.10526315789473684,0.10526315789473684,0.17105263157894737
3,1,228,1,30,1,2,55000,5.0,6.5,5.0,6.0,7.0,3.286,1.286,2.714,3.714,this is such a terrible thing to happen.to think that these things still happen in part of the world is heart breaking.i can't even fathom what those little girls most have been through.that most have been a horrible experience for them and i hope there is no lasting mental effects from it.To think that there are such monsters in the world that would do such a thing is really distressing,-0.880008259,-1.621555164,-0.778656857,-0.031763596,n,n,n,n,1,74,18.51,14.33,27.74,2.35,74.0,12.16,94.59,86.49,71.62,20.27,4.05,2.7,0.0,0.0,0.0,1.35,16.22,24.32,6.76,0.0,12.16,16.22,6.76,1.35,2.7,22.97,8.11,5.41,0.0,0.0,0.0,0.0,13.51,1.35,12.16,4.05,1.35,4.05,1.35,1.35,2.7,0.0,5.41,1.35,4.05,4.05,1.35,2.7,1.35,0.0,1.35,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,8.11,0.0,0.0,8.11,0.0,0.0,0.0,1.35,2.7,8.11,1.35,0.0,0.0,0.0,0.0,0.0,6.76,5.41,0.0,0.0,0.0,1.35,0.0,0,4.285714285714286,3.242857142857143,6.828571428571428,0.7,0.12857142857142856,0.11428571428571428,0.08571428571428572,0.14285714285714285,0.05714285714285714,0.15714285714285714,0.1,0.11428571428571428,0.11428571428571428,0.07142857142857142
4,1,302,1,30,1,2,55000,5.0,6.5,5.0,6.0,7.0,3.286,1.286,2.714,3.714,it's concerning that pollution can have such an impact on survival on lung cancer sufferers.although i don't find it all that surprising.It's just another reason among a long list of why we need to start living more cleanly as a whole.i suspect that air pollution does just as much damage to non-cancer sufferers  just that it's probably harder to tell.,-0.880008259,-1.621555164,-0.778656857,-0.031763596,n,n,n,n,1,63,29.12,16.63,24.32,1.48,63.0,20.63,87.3,74.6,61.9,19.05,4.76,3.17,1.59,0.0,0.0,0.0,14.29,19.05,4.76,0.0,15.87,11.11,7.94,4.76,1.59,19.05,7.94,9.52,1.59,1.59,0.0,0.0,17.46,1.59,15.87,4.76,4.76,3.17,1.59,0.0,3.17,0.0,4.76,0.0,3.17,4.76,0.0,3.17,0.0,0.0,0.0,0.0,3.17,1.59,0.0,0.0,0.0,0.0,1.59,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,3.17,3.17,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,7.94,1.59,0.0,4.76,0.0,0.0,0.0,1.59,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,14.29,6.35,0.0,0.0,0.0,6.35,1.59,0,4.666666666666667,3.1166666666666667,7.066666666666666,0.7166666666666667,0.08333333333333333,0.1,0.11666666666666667,0.13333333333333333,0.08333333333333333,0.2,0.13333333333333333,0.15,0.03333333333333333,0.11666666666666667
5,2,9,1,30,1,2,30000,6.5,6.0,4.0,4.0,5.5,4.0,1.571,4.0,3.857,"It is really hard to read stories about natural disasters that impact nations on a major scale. There are only so many things that can be done to prepare for something like this and most of the time the preparations only mitigate minimal damage. It is a bit sickening to see the response that some people have in these situations. Rather than help their neighbors, they pillage and rob the resources from others that are dealing with the natural disasters.",0.1018663960280084,-1.262914952,1.0138895328231994,0.1265568721135522,y,n,y,n,1,80,50.94,47.47,1.0,20.23,20.0,22.5,91.25,73.75,63.75,16.25,2.5,0.0,0.0,0.0,0.0,2.5,13.75,21.25,8.75,0.0,15.0,10.0,8.75,5.0,0.0,12.5,10.0,6.25,2.5,2.5,0.0,0.0,11.25,0.0,11.25,0.0,2.5,1.25,1.25,1.25,2.5,0.0,2.5,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,3.75,1.25,0.0,0.0,0.0,2.5,3.75,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,3.75,0.0,1.25,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,5.0,0.0,0.0,2.5,1.25,0.0,1.25,0.0,1.25,6.25,2.5,0.0,0.0,0.0,0.0,0.0,6.25,5.0,1.25,0.0,0.0,0.0,0.0,0,4.4375,3.7375,7.275,0.9,0.1125,0.075,0.1375,0.125,0.025,0.175,0.15,0.1,0.0375,0.1375
6,2,94,1,30,1,2,30000,6.5,6.0,4.0,4.0,5.5,4.0,1.571,4.0,3.857,"This situation is one of the worse that I can imagine. When you cannot even feel safe in the city you live in let alone your own house, it is time to move. I can imagine that these people have nowhere to go though. Situations like this disrupt normal life and induce a fear that many people in their normal lives will never know.",0.1018663960280084,-1.262914952,1.0138895328231994,0.1265568721135522,y,n,y,n,1,64,8.85,40.06,93.71,6.65,16.0,9.38,98.44,78.13,60.94,21.88,9.38,3.13,0.0,4.69,0.0,1.56,12.5,20.31,4.69,1.56,10.94,10.94,7.81,4.69,4.69,21.88,9.38,3.13,1.56,0.0,0.0,1.56,20.31,3.13,17.19,6.25,1.56,4.69,0.0,0.0,3.13,0.0,4.69,1.56,3.13,1.56,0.0,1.56,1.56,0.0,0.0,0.0,12.5,1.56,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,1.56,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,17.19,15.63,0.0,3.13,12.5,0.0,0.0,1.56,3.13,0.0,10.94,1.56,0.0,0.0,0.0,0.0,0.0,7.81,6.25,1.56,0.0,0.0,0.0,0.0,0,4.109375,2.609375,5.90625,0.8125,0.046875,0.015625,0.015625,0.0625,0.015625,0.0625,0.015625,0.046875,0.0,0.015625
7,2,99,1,30,1,2,30000,6.5,6.0,4.0,4.0,5.5,4.0,1.571,4.0,3.857,"Stories like this always manage to irritate me just a bit. I do not keep up with celebrity news so when some does manage to find it's way in front of me I'm just like ""who cares""? I will never see these people in my real life, they will never have an impact on me and will never even cross my mind on their own.",0.1018663960280084,-1.262914952,1.0138895328231994,0.1265568721135522,y,n,y,n,1,65,4.85,1.0,99.0,68.66,21.67,4.62,100.0,83.08,69.23,21.54,16.92,12.31,0.0,0.0,0.0,3.08,4.62,12.31,3.08,0.0,16.92,12.31,13.85,4.62,6.15,23.08,1.54,3.08,3.08,0.0,0.0,3.08,16.92,6.15,10.77,1.54,1.54,0.0,0.0,1.54,1.54,0.0,6.15,4.62,1.54,1.54,0.0,1.54,0.0,1.54,0.0,0.0,12.31,4.62,1.54,0.0,0.0,0.0,3.08,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.85,12.31,0.0,1.54,7.69,1.54,0.0,0.0,7.69,0.0,6.15,4.62,0.0,0.0,0.0,0.0,0.0,12.31,3.08,1.54,1.54,0.0,3.08,3.08,0,3.507692307692308,2.4153846153846152,5.323076923076923,0.6,0.1076923076923077,0.015384615384615385,0.06153846153846154,0.06153846153846154,0.015384615384615385,0.1076923076923077,0.1076923076923077,0.06153846153846154,0.015384615384615385,0.07692307692307693
8,2,125,1,30,1,2,30000,6.5,6.0,4.0,4.0,5.5,4.0,1.571,4.0,3.857,Fires always manage to touch my heart. I have personal experience with this and the fear is still with me to this day. A fire can ravage everything that you have any really leave a person traumatized. A lot of times a person or family will get woken up to loud alarms and smoke out of nowhere and have to pick their most important possessions to save. This is a scary situation!,0.1018663960280084,-1.262914952,1.0138895328231994,0.1265568721135522,y,n,y,n,1,72,62.1,48.31,30.29,2.17,14.4,11.11,91.67,76.39,62.5,15.28,6.94,4.17,0.0,1.39,0.0,1.39,8.33,20.83,8.33,0.0,15.28,9.72,4.17,5.56,1.39,18.06,6.94,6.94,0.0,0.0,0.0,0.0,12.5,4.17,8.33,0.0,0.0,1.39,2.78,1.39,1.39,0.0,5.56,1.39,4.17,4.17,0.0,4.17,2.78,0.0,0.0,0.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,1.39,0.0,0.0,1.39,0.0,0.0,0.0,0.0,2.78,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,1.39,2.78,4.17,0.0,1.39,1.39,4.17,1.39,4.17,4.17,0.0,0.0,0.0,0.0,0.0,6.94,5.56,0.0,0.0,1.39,0.0,0.0,0,3.8194444444444446,3.111111111111111,6.083333333333333,0.8472222222222222,0.1111111111111111,0.041666666666666664,0.05555555555555555,0.125,0.041666666666666664,0.1388888888888889,0.18055555555555555,0.06944444444444445,0.05555555555555555,0.09722222222222222
9,2,150,1,30,1,2,30000,6.5,6.0,4.0,4.0,5.5,4.0,1.571,4.0,3.857,It sucks that a woman was killed in this manner but these things happen. I am not sure who would actually be to blame for this as these things cannot be predicted. The fact that the female pilot was hit by another aircraft implies that protocols wwere not correctly observed though. The other plane should not have been close enough to hit her.,0.1018663960280084,-1.262914952,1.0138895328231994,0.1265568721135522,y,n,y,n,1,63,6.54,1.0,16.25,1.0,15.75,12.7,87.3,74.6,66.67,22.22,4.76,1.59,0.0,0.0,1.59,0.0,17.46,23.81,6.35,0.0,9.52,15.87,3.17,4.76,6.35,19.05,6.35,3.17,1.59,0.0,0.0,1.59,22.22,0.0,22.22,1.59,0.0,4.76,3.17,1.59,12.7,0.0,7.94,0.0,7.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,3.17,0.0,0.0,1.59,1.59,0.0,6.35,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,3.17,4.76,1.59,0.0,3.17,1.59,0.0,0.0,0.0,7.94,3.17,1.59,0.0,0.0,0.0,0.0,0.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0,0,4.301587301587301,3.126984126984127,6.666666666666667,0.7619047619047619,0.1111111111111111,0.06349206349206349,0.07936507936507936,0.09523809523809523,0.0,0.1746031746031746,0.06349206349206349,0.07936507936507936,0.031746031746031744,0.06349206349206349
