id,speaker_id,article_id,gender,age,race,education,income,O,C,E,A,N,iri.perspective,iri.distress,iri.fantasy,iri.concern,text,z.iri.perspective,z.iri.distress,z.iri.fantasy,z.iri.concern,c.iri.perspective,c.iri.distress,c.iri.fantasy,c.iri.concern,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji,empathy.low_empathy,empathy.high_empathy,empathy.low_distress,empathy.high_distress,nrc.anger,nrc.anticipation,nrc.disgust,nrc.fear,nrc.joy,nrc.negative,nrc.positive,nrc.sadness,nrc.surprise,nrc.trust
0,0,273,2,26,1,6,65000,6.5,6.0,6.0,7.0,6.0,4.429,1.429,2.857,4.571,"""I understand that the recent article about the police arresting rioters over the North Dakota pipeline may have sparked controversy. However, it's important to remember that breaking the law can have consequences. It's crucial to acknowledge the perspectives of all parties involved and to engage in respectful dialogue. It's also important to recognize that everyone has the right to make their own choices, but it's equally important to consider the potential impact of those choices on others. Let's focus on promoting understanding and respect for one another's viewpoints.""",0.6918162939739291,-1.441605865,-0.579330159,0.9170520748639004,y,n,n,y,1,88,65.33,33.62,50.45,98.14,17.6,37.5,86.36,64.77,52.27,14.77,3.41,1.14,1.14,0.0,0.0,1.14,11.36,15.91,7.95,1.14,15.91,11.36,3.41,5.68,0.0,17.05,5.68,3.41,9.09,2.27,1.14,5.68,22.73,2.27,20.45,9.09,3.41,1.14,2.27,0.0,4.55,1.14,6.82,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,6.82,2.27,1.14,0.0,0.0,1.14,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,1.14,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,4.55,4.55,1.14,0.0,3.41,0.0,0.0,0.0,1.14,1.14,7.95,2.27,0.0,0.0,0.0,0.0,0.0,17.05,5.68,2.27,0.0,0.0,6.82,2.27,0.0,5.045454545454546,3.8068181818181817,8.113636363636363,0.7386363636363636,0.03409090909090909,0.056818181818181816,0.011363636363636364,0.03409090909090909,0.056818181818181816,0.07954545454545454,0.25,0.022727272727272728,0.045454545454545456,0.17045454545454544
1,0,395,2,26,1,6,65000,6.5,6.0,6.0,7.0,6.0,4.429,1.429,2.857,4.571,"Hey, I heard about the murder-suicide that happened recently. It's really disturbing to think that the perpetrator shared the same name as the principal of the twins' school. I hope there's no connection between the two. It's scary to think that you never really know someone, and it's understandable to have concerns about your husband's well-being, especially given the demands of his job. However, it's important to remember that we can't control the future, and it's not productive to dwell on worst-case scenarios. Instead, let's focus on supporting each other and fostering a positive and healthy relationship.",0.6918162939739291,-1.441605865,-0.579330159,0.9170520748639004,y,n,n,y,1,97,29.37,52.36,38.39,20.23,16.17,28.87,91.75,76.29,58.76,17.53,7.22,2.06,2.06,2.06,1.03,0.0,10.31,19.59,9.28,1.03,13.4,9.28,9.28,6.19,4.12,18.56,7.22,2.06,8.25,5.15,1.03,2.06,19.59,2.06,17.53,5.15,1.03,2.06,2.06,2.06,6.19,1.03,6.19,3.09,3.09,3.09,2.06,1.03,1.03,0.0,0.0,0.0,14.43,3.09,0.0,0.0,1.03,0.0,1.03,10.31,1.03,0.0,0.0,2.06,0.0,0.0,0.0,0.0,3.09,0.0,0.0,3.09,0.0,0.0,3.09,2.06,0.0,2.06,0.0,0.0,0.0,0.0,1.03,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,5.15,1.03,0.0,3.09,0.0,1.03,0.0,3.09,5.15,8.25,2.06,1.03,1.03,0.0,0.0,0.0,25.77,6.19,6.19,0.0,0.0,10.31,3.09,0.0,4.731958762886598,3.9587628865979374,7.88659793814433,0.8041237113402062,0.07216494845360824,0.05154639175257732,0.041237113402061855,0.07216494845360824,0.041237113402061855,0.1134020618556701,0.18556701030927836,0.05154639175257732,0.030927835051546393,0.13402061855670103
2,1,9,1,30,1,2,55000,5.0,6.5,5.0,6.0,7.0,3.286,1.286,2.714,3.714,"I believe it's a terrible and frightening situation, especially since there isn't a reliable early warning system that can detect earthquakes of such magnitude. I sincerely hope that scientists are able to develop a precise and effective detection system that can help prevent loss of life. It's understandable that living in earthquake-prone areas can be unsettling, as the thought of a devastating earthquake striking at any moment can be overwhelming. However, it's important to remember that with advancements in technology and preparedness measures, we can work towards minimizing the impact of such natural disasters.",-0.880008259,-1.621555164,-0.778656857,-0.031763596,n,n,n,n,1,94,51.83,23.21,8.74,20.23,23.5,37.23,86.17,67.02,52.13,11.7,3.19,2.13,1.06,0.0,0.0,0.0,8.51,14.89,6.38,0.0,13.83,12.77,4.26,6.38,1.06,18.09,8.51,1.06,5.32,2.13,3.19,0.0,19.15,0.0,19.15,4.26,2.13,6.38,3.19,0.0,2.13,1.06,12.77,6.38,6.38,5.32,1.06,4.26,3.19,0.0,0.0,0.0,5.32,3.19,1.06,1.06,0.0,0.0,1.06,1.06,0.0,0.0,0.0,0.0,1.06,0.0,0.0,1.06,2.13,0.0,0.0,2.13,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,3.19,1.06,3.19,8.51,3.19,0.0,5.32,0.0,0.0,0.0,3.19,1.06,10.64,2.13,0.0,0.0,0.0,0.0,0.0,13.83,4.26,4.26,0.0,0.0,4.26,1.06,0.0,4.97872340425532,4.117021276595745,8.202127659574469,0.8936170212765957,0.1276595744680851,0.1595744680851064,0.06382978723404255,0.23404255319148937,0.06382978723404255,0.20212765957446807,0.2765957446808511,0.1595744680851064,0.1276595744680851,0.1595744680851064
3,1,228,1,30,1,2,55000,5.0,6.5,5.0,6.0,7.0,3.286,1.286,2.714,3.714,"It's heartbreaking to hear about the traumatic experience of those little girls. The thought of such monstrous acts still happening in parts of the world is truly distressing. I can't even begin to imagine what those girls must have gone through. I hope they receive the support and care they need to overcome this trauma and that it doesn't leave any lasting mental scars. It's important to remember that there are still good people in the world who care and are working to prevent such horrors from happening. We must all strive to create a safer, more compassionate world for everyone.",-0.880008259,-1.621555164,-0.778656857,-0.031763596,n,n,n,n,1,101,52.18,51.87,9.49,80.65,16.83,20.79,97.03,80.2,57.43,15.84,5.94,1.98,0.99,0.0,0.0,1.98,9.9,15.84,5.94,0.0,14.85,9.9,5.94,2.97,1.98,25.74,6.93,2.97,5.94,1.98,3.96,0.0,14.85,1.98,12.87,2.97,0.0,5.94,1.98,2.97,1.98,0.99,15.84,9.9,5.94,6.93,1.98,4.95,1.98,0.0,1.98,0.0,10.89,3.96,3.96,0.0,0.0,0.0,0.0,6.93,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.99,0.0,0.0,1.98,1.98,0.0,0.0,1.98,0.0,0.0,0.0,0.0,1.98,1.98,0.99,0.0,0.0,0.0,0.0,1.98,0.99,4.95,8.91,0.0,1.98,5.94,0.0,0.99,0.0,1.98,3.96,7.92,0.99,0.0,0.0,0.0,0.0,0.0,10.89,5.94,0.99,0.0,0.0,3.96,0.0,0.0,4.485148514851486,3.435643564356436,6.9405940594059405,0.9801980198019802,0.10891089108910891,0.12871287128712872,0.06930693069306931,0.1188118811881188,0.0891089108910891,0.15841584158415842,0.15841584158415842,0.12871287128712872,0.10891089108910891,0.0891089108910891
4,1,302,1,30,1,2,55000,5.0,6.5,5.0,6.0,7.0,3.286,1.286,2.714,3.714,"It's alarming that pollution can significantly impact the survival rate of lung cancer patients. While it's not entirely surprising, it's still a sobering reminder of the need for us to adopt cleaner living practices. Not only does air pollution affect those suffering from cancer, but it also poses a threat to the health of non-cancer sufferers. Although the damage may be less apparent, it's essential to recognize the potential harm it can cause. By living more cleanly, we can work towards creating a healthier environment for everyone.",-0.880008259,-1.621555164,-0.778656857,-0.031763596,n,n,n,n,1,87,54.87,40.06,2.1,1.0,17.4,29.89,89.66,68.97,55.17,12.64,2.3,0.0,2.3,0.0,0.0,0.0,10.34,13.79,9.2,0.0,12.64,11.49,5.75,4.6,2.3,19.54,8.05,4.6,6.9,2.3,3.45,1.15,20.69,1.15,19.54,1.15,3.45,4.6,2.3,2.3,4.6,1.15,8.05,1.15,5.75,4.6,0.0,3.45,1.15,0.0,0.0,0.0,6.9,2.3,0.0,0.0,1.15,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,2.3,0.0,0.0,9.2,6.9,3.45,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,3.45,1.15,3.45,8.05,2.3,0.0,4.6,1.15,0.0,0.0,1.15,0.0,9.2,2.3,0.0,0.0,0.0,0.0,0.0,16.09,5.75,4.6,0.0,0.0,4.6,1.15,0.0,4.804597701149425,3.471264367816092,7.32183908045977,0.9540229885057472,0.10344827586206896,0.04597701149425287,0.11494252873563218,0.1724137931034483,0.06896551724137931,0.25287356321839083,0.1724137931034483,0.12643678160919541,0.034482758620689655,0.10344827586206896
5,2,9,1,30,1,2,30000,6.5,6.0,4.0,4.0,5.5,4.0,1.571,4.0,3.857,"It can be challenging to read about natural disasters that affect entire nations. While preparations can be made, they often only minimize the damage. It's disheartening to see some people's responses in these situations, as they choose to exploit their neighbors instead of offering support. Instead of helping those affected, they engage in pillaging and robbery, which only exacerbates the suffering.",0.1018663960280084,-1.262914952,1.0138895328231994,0.1265568721135522,y,n,y,n,1,61,35.92,68.76,6.65,20.23,15.25,36.07,88.52,70.49,54.1,16.39,6.56,0.0,0.0,0.0,0.0,6.56,9.84,11.48,3.28,0.0,14.75,8.2,9.84,4.92,0.0,19.67,8.2,3.28,6.56,3.28,1.64,1.64,21.31,0.0,21.31,1.64,6.56,3.28,1.64,0.0,4.92,0.0,6.56,3.28,3.28,3.28,0.0,3.28,0.0,0.0,1.64,0.0,18.03,8.2,3.28,0.0,0.0,0.0,1.64,9.84,0.0,0.0,0.0,0.0,1.64,1.64,0.0,0.0,1.64,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,4.92,4.92,0.0,0.0,3.28,1.64,0.0,0.0,3.28,3.28,4.92,1.64,0.0,0.0,0.0,0.0,0.0,16.39,6.56,6.56,0.0,0.0,3.28,0.0,0.0,4.934426229508197,4.0,7.967213114754099,0.9672131147540984,0.13114754098360656,0.04918032786885246,0.16393442622950818,0.14754098360655737,0.01639344262295082,0.2786885245901639,0.09836065573770492,0.14754098360655737,0.03278688524590164,0.09836065573770492
6,2,94,1,30,1,2,30000,6.5,6.0,4.0,4.0,5.5,4.0,1.571,4.0,3.857,"This situation is one of the worst that I can imagine. When one cannot even feel safe in the city they live in, let alone their own home, it's time to move. I can imagine that these people have nowhere to go, and it's heartbreaking. Situations like this disrupt normal life and induce a fear that many people in their normal lives will never know.",0.1018663960280084,-1.262914952,1.0138895328231994,0.1265568721135522,y,n,y,n,1,65,9.52,17.19,92.75,1.63,16.25,10.77,98.46,78.46,60.0,21.54,7.69,3.08,0.0,0.0,0.0,4.62,13.85,21.54,4.62,3.08,10.77,12.31,6.15,4.62,4.62,23.08,10.77,4.62,1.54,0.0,0.0,1.54,18.46,3.08,15.38,6.15,1.54,4.62,0.0,0.0,1.54,0.0,6.15,1.54,4.62,3.08,0.0,3.08,1.54,0.0,1.54,0.0,10.77,1.54,0.0,0.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,1.54,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,16.92,16.92,0.0,3.08,13.85,0.0,0.0,1.54,3.08,0.0,12.31,1.54,0.0,0.0,0.0,0.0,0.0,13.85,6.15,4.62,0.0,0.0,3.08,0.0,0.0,4.338461538461538,2.8,6.446153846153846,0.6923076923076923,0.046153846153846156,0.03076923076923077,0.015384615384615385,0.046153846153846156,0.03076923076923077,0.046153846153846156,0.046153846153846156,0.046153846153846156,0.03076923076923077,0.03076923076923077
7,2,99,1,30,1,2,30000,6.5,6.0,4.0,4.0,5.5,4.0,1.571,4.0,3.857,"I can understand why stories about celebrities might not be of interest to everyone. It's natural to feel disconnected from the lives of people who are constantly in the public eye, especially when their experiences and lifestyles may seem so different from our own. However, it's important to remember that celebrities are human beings too, with their own thoughts, feelings, and experiences. While it's okay to not be interested in their personal lives, it's important to treat them with the same respect and dignity that we would want for ourselves.

It's also worth considering that celebrities often use their platforms to bring attention to important social and political issues, and their influence can have a positive impact on the world. By being aware of their efforts and the positive changes they are working towards, we can gain a greater appreciation for the role they play in society.

Ultimately, it's up to each individual to decide what they want to pay attention to and what they find interesting. But it's important to approach all people, including celebrities, with kindness and respect, and to recognize the value and worth of every human being.",0.1018663960280084,-1.262914952,1.0138895328231994,0.1265568721135522,y,n,y,n,1,191,40.01,91.99,29.69,98.94,23.88,27.23,94.76,76.96,59.16,15.71,8.9,0.52,2.09,0.0,0.0,5.76,6.81,11.52,4.71,0.0,17.28,10.99,5.76,8.38,1.05,18.85,8.9,1.57,8.9,2.09,1.57,5.24,19.37,1.57,17.8,6.28,3.14,3.14,2.09,0.0,3.14,0.52,7.33,7.33,0.0,0.52,0.52,0.0,0.0,0.0,0.0,0.0,18.85,4.19,2.09,0.0,0.0,0.52,0.52,13.61,0.0,0.0,0.0,0.0,0.52,0.52,0.0,0.0,5.24,2.62,0.0,1.05,1.57,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.52,0.0,0.0,0.0,0.52,0.0,1.05,4.19,9.42,2.09,1.05,4.19,0.52,0.0,1.05,3.14,0.52,8.38,1.05,0.52,0.0,0.52,0.0,0.0,14.14,4.19,6.28,0.0,0.0,3.66,0.0,0.0,4.602094240837697,3.513089005235602,7.465968586387435,0.6492146596858639,0.03664921465968586,0.05235602094240838,0.02617801047120419,0.06282722513089005,0.04712041884816754,0.1099476439790576,0.2513089005235602,0.06282722513089005,0.020942408376963352,0.09947643979057591
8,2,125,1,30,1,2,30000,6.5,6.0,4.0,4.0,5.5,4.0,1.571,4.0,3.857,"Fires have a profound impact on me, as I have had personal experiences with them that have left a lasting impression. The fear and trauma associated with a fire can be overwhelming, as it has the potential to destroy everything you hold dear in a matter of moments. The sound of loud alarms and the sudden appearance of smoke can be jarring, leaving individuals and families to make quick decisions about what possessions to save. This experience can be incredibly distressing and can have long-lasting effects on those affected.",0.1018663960280084,-1.262914952,1.0138895328231994,0.1265568721135522,y,n,y,n,1,89,68.74,66.48,3.15,1.17,22.25,26.97,89.89,69.66,56.18,11.24,4.49,2.25,0.0,1.12,0.0,1.12,6.74,12.36,8.99,0.0,15.73,14.61,2.25,6.74,0.0,19.1,7.87,0.0,3.37,2.25,0.0,1.12,14.61,1.12,13.48,2.25,4.49,4.49,1.12,1.12,0.0,0.0,7.87,2.25,5.62,4.49,0.0,4.49,3.37,0.0,1.12,0.0,7.87,1.12,0.0,0.0,0.0,0.0,0.0,5.62,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,1.12,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87,7.87,1.12,1.12,2.25,1.12,2.25,0.0,4.49,2.25,5.62,1.12,0.0,0.0,0.0,0.0,0.0,8.99,4.49,3.37,0.0,0.0,0.0,1.12,0.0,4.393258426966292,3.5730337078651684,7.078651685393258,0.8876404494382022,0.12359550561797752,0.0449438202247191,0.0449438202247191,0.14606741573033707,0.0449438202247191,0.19101123595505617,0.12359550561797752,0.056179775280898875,0.056179775280898875,0.07865168539325842
9,2,150,1,30,1,2,30000,6.5,6.0,4.0,4.0,5.5,4.0,1.571,4.0,3.857,"It's devastating to hear about the tragic loss of life in this incident. Our hearts go out to the family and loved ones of the female pilot who was killed. This accident serves as a sobering reminder of the risks involved in aviation and the crucial importance of adhering to safety protocols.

While it's impossible to predict such events, it's essential that we take a close look at the circumstances surrounding this accident to determine any possible factors that may have contributed to it. A thorough investigation should be conducted to identify any lapses in protocol or safety measures that may have played a role.

It's important to remember that accidents like this one can have a profound impact on the families and loved ones of the victims, as well as the broader aviation community. We must ensure that we learn from this tragedy and take all necessary steps to prevent such incidents from happening in the future.",0.1018663960280084,-1.262914952,1.0138895328231994,0.1265568721135522,y,n,y,n,1,158,87.68,89.85,9.09,78.69,22.57,25.95,86.08,68.99,54.43,12.66,3.16,0.0,2.53,0.0,0.0,0.0,9.49,20.25,9.49,0.63,17.72,8.86,1.27,5.7,0.0,15.82,7.59,1.27,7.59,6.33,0.0,1.27,12.03,0.63,11.39,3.16,0.63,1.9,3.8,0.0,1.27,1.27,8.86,6.33,2.53,2.53,1.27,1.27,0.0,0.0,1.27,0.0,11.39,1.9,0.63,0.0,0.63,0.0,0.0,8.86,3.16,0.0,0.63,0.0,0.0,0.0,0.0,0.0,1.27,0.63,0.0,0.63,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,2.53,0.0,1.27,0.0,0.0,0.0,0.0,3.16,0.0,8.23,8.23,1.27,1.27,5.7,0.63,0.63,0.0,1.27,2.53,3.16,2.53,0.0,0.0,0.0,0.0,0.0,8.23,4.43,1.27,0.0,0.0,2.53,0.0,0.0,4.139240506329114,3.5443037974683542,6.848101265822785,0.8354430379746836,0.06329113924050633,0.05063291139240506,0.05063291139240506,0.0949367088607595,0.0379746835443038,0.16455696202531644,0.13924050632911392,0.10126582278481013,0.05063291139240506,0.0949367088607595
